AQSID,STATE_NAME,COUNTY_NAME,PARAMETER_NAME,DATETIME_LOCAL,LATITUDE,LONGITUDE,UNITS_OF_MEASURE,AQI,CITY_NAME
AQ000508,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/04/22 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000509,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/04/23 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000510,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/04/24 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000511,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/04/25 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),37,Washington
AQ000512,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/04/26 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),38,Washington
AQ000513,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/04/27 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),20,Washington
AQ000514,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/04/28 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000515,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/04/29 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000516,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/04/30 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),,Washington
AQ000517,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/01 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),35,Washington
AQ000518,District Of Columbia,District of Columbia,PM2.5 - Local Conditions,2022/05/02 04:00:00+00,38.895572,-76.958072,Micrograms/cubic meter (LC),43,Washington
AQ000519,District Of Columbia,District of Columbia,Ozone,2022/06/05 04:00:00+00,38.895572,-76.958072,Parts per million,46,Washington
AQ000520,District Of Columbia,District of Columbia,Ozone,2022/06/06 04:00:00+00,38.895572,-76.958072,Parts per million,47,Washington
AQ000521,District Of Columbia,District of Columbia,Ozone,2022/06/07 04:00:00+00,38.895572,-76.958072,Parts per million,37,Washington
AQ000522,District Of Columbia,District of Columbia,Ozone,2022/06/08 04:00:00+00,38.895572,-76.958072,Parts per million,44,Washington
AQ000523,District Of Columbia,District of Columbia,Ozone,2022/06/09 04:00:00+00,38.895572,-76.958072,Parts per million,43,Washington
AQ000524,District Of Columbia,District of Columbia,Ozone,2022/06/10 04:00:00+00,38.895572,-76.958072,Parts per million,43,Washington
AQ000525,District Of Columbia,District of Columbia,Ozone,2022/06/11 04:00:00+00,38.895572,-76.958072,Parts per million,29,Washington
AQ000526,District Of Columbia,District of Columbia,Ozone,2022/06/12 04:00:00+00,38.895572,-76.958072,Parts per million,34,Washington
AQ000527,District Of Columbia,District of Columbia,Ozone,2022/06/13 04:00:00+00,38.895572,-76.958072,Parts per million,43,Washington
AQ000528,District Of Columbia,District of Columbia,Ozone,2022/06/14 04:00:00+00,38.895572,-76.958072,Parts per million,33,Washington
AQ000529,District Of Columbia,District of Columbia,Ozone,2022/06/15 04:00:00+00,38.895572,-76.958072,Parts per million,64,Washington
AQ000530,District Of Columbia,District of Columbia,Ozone,2022/06/16 04:00:00+00,38.895572,-76.958072,Parts per million,32,Washington
AQ000531,District Of Columbia,District of Columbia,Ozone,2022/06/17 04:00:00+00,38.895572,-76.958072,Parts per million,46,Washington
AQ000532,District Of Columbia,District of Columbia,Ozone,2022/06/18 04:00:00+00,38.895572,-76.958072,Parts per million,35,Washington
AQ000533,District Of Columbia,District of Columbia,Ozone,2022/06/19 04:00:00+00,38.895572,-76.958072,Parts per million,38,Washington
AQ000534,District Of Columbia,District of Columbia,Ozone,2022/06/20 04:00:00+00,38.895572,-76.958072,Parts per million,48,Washington
AQ000535,District Of Columbia,District of Columbia,Ozone,2022/06/21 04:00:00+00,38.895572,-76.958072,Parts per million,51,Washington
AQ000536,District Of Columbia,District of Columbia,Ozone,2022/06/22 04:00:00+00,38.895572,-76.958072,Parts per million,67,Washington
AQ000537,District Of Columbia,District of Columbia,Ozone,2022/06/23 04:00:00+00,38.895572,-76.958072,Parts per million,34,Washington
AQ000538,District Of Columbia,District of Columbia,Ozone,2022/06/24 04:00:00+00,38.895572,-76.958072,Parts per million,58,Washington
AQ000539,District Of Columbia,District of Columbia,Ozone,2022/06/25 04:00:00+00,38.895572,-76.958072,Parts per million,40,Washington
AQ000540,District Of Columbia,District of Columbia,Ozone,2022/06/26 04:00:00+00,38.895572,-76.958072,Parts per million,37,Washington
AQ000541,District Of Columbia,District of Columbia,Ozone,2022/06/27 04:00:00+00,38.895572,-76.958072,Parts per million,35,Washington
AQ000542,District Of Columbia,District of Columbia,Ozone,2022/06/28 04:00:00+00,38.895572,-76.958072,Parts per million,44,Washington
AQ000543,District Of Columbia,District of Columbia,Ozone,2022/06/29 04:00:00+00,38.895572,-76.958072,Parts per million,46,Washington
AQ000544,District Of Columbia,District of Columbia,Ozone,2022/06/30 04:00:00+00,38.895572,-76.958072,Parts per million,74,Washington
AQ000545,District Of Columbia,District of Columbia,Ozone,2022/07/01 04:00:00+00,38.895572,-76.958072,Parts per million,40,Washington
AQ000546,District Of Columbia,District of Columbia,Ozone,2022/07/02 04:00:00+00,38.895572,-76.958072,Parts per million,31,Washington
AQ000547,District Of Columbia,District of Columbia,Ozone,2022/07/03 04:00:00+00,38.895572,-76.958072,Parts per million,43,Washington
AQ000548,District Of Columbia,District of Columbia,Ozone,2022/07/04 04:00:00+00,38.895572,-76.958072,Parts per million,47,Washington
AQ000549,District Of Columbia,District of Columbia,Ozone,2022/07/05 04:00:00+00,38.895572,-76.958072,Parts per million,31,Washington
AQ000550,District Of Columbia,District of Columbia,Ozone,2022/07/06 04:00:00+00,38.895572,-76.958072,Parts per million,44,Washington
AQ000551,District Of Columbia,District of Columbia,Ozone,2022/07/07 04:00:00+00,38.895572,-76.958072,Parts per million,42,Washington
AQ000552,District Of Columbia,District of Columbia,Ozone,2022/07/08 04:00:00+00,38.895572,-76.958072,Parts per million,42,Washington
AQ000553,District Of Columbia,District of Columbia,Ozone,2022/07/09 04:00:00+00,38.895572,-76.958072,Parts per million,29,Washington
AQ000554,District Of Columbia,District of Columbia,Ozone,2022/07/10 04:00:00+00,38.895572,-76.958072,Parts per million,37,Washington
AQ000555,District Of Columbia,District of Columbia,Ozone,2022/07/11 04:00:00+00,38.895572,-76.958072,Parts per million,50,Washington
AQ000556,District Of Columbia,District of Columbia,Ozone,2022/07/12 04:00:00+00,38.895572,-76.958072,Parts per million,34,Washington
AQ000557,District Of Columbia,District of Columbia,Ozone,2022/07/13 04:00:00+00,38.895572,-76.958072,Parts per million,50,Washington
AQ000558,District Of Columbia,District of Columbia,Ozone,2022/07/14 04:00:00+00,38.895572,-76.958072,Parts per million,44,Washington
AQ000559,District Of Columbia,District of Columbia,Ozone,2022/07/15 04:00:00+00,38.895572,-76.958072,Parts per million,58,Washington
AQ000560,District Of Columbia,District of Columbia,Ozone,2022/07/16 04:00:00+00,38.895572,-76.958072,Parts per million,40,Washington
AQ000561,District Of Columbia,District of Columbia,Ozone,2022/07/17 04:00:00+00,38.895572,-76.958072,Parts per million,31,Washington
AQ000562,District Of Columbia,District of Columbia,Ozone,2022/07/18 04:00:00+00,38.895572,-76.958072,Parts per million,27,Washington
AQ000563,District Of Columbia,District of Columbia,Ozone,2022/07/19 04:00:00+00,38.895572,-76.958072,Parts per million,44,Washington
AQ000564,District Of Columbia,District of Columbia,Ozone,2022/10/16 04:00:00+00,38.895572,-76.958072,Parts per million,29,Washington
AQ000565,District Of Columbia,District of Columbia,Ozone,2022/10/17 04:00:00+00,38.895572,-76.958072,Parts per million,26,Washington
AQ000566,District Of Columbia,District of Columbia,Ozone,2022/10/18 04:00:00+00,38.895572,-76.958072,Parts per million,20,Washington
AQ000567,District Of Columbia,District of Columbia,Ozone,2022/10/19 04:00:00+00,38.895572,-76.958072,Parts per million,20,Washington
AQ000568,District Of Columbia,District of Columbia,Ozone,2022/10/20 04:00:00+00,38.895572,-76.958072,Parts per million,27,Washington
AQ000569,District Of Columbia,District of Columbia,Ozone,2022/10/21 04:00:00+00,38.895572,-76.958072,Parts per million,34,Washington
AQ000570,District Of Columbia,District of Columbia,Ozone,2022/10/22 04:00:00+00,38.895572,-76.958072,Parts per million,35,Washington
AQ000571,District Of Columbia,District of Columbia,Ozone,2022/10/23 04:00:00+00,38.895572,-76.958072,Parts per million,25,Washington
AQ000572,District Of Columbia,District of Columbia,Ozone,2022/10/24 04:00:00+00,38.895572,-76.958072,Parts per million,17,Washington
AQ000573,District Of Columbia,District of Columbia,Ozone,2022/10/25 04:00:00+00,38.895572,-76.958072,Parts per million,11,Washington
AQ000574,District Of Columbia,District of Columbia,Ozone,2022/10/26 04:00:00+00,38.895572,-76.958072,Parts per million,21,Washington
AQ000575,District Of Columbia,District of Columbia,Ozone,2022/10/27 04:00:00+00,38.895572,-76.958072,Parts per million,25,Washington
AQ000576,District Of Columbia,District of Columbia,Ozone,2022/10/28 04:00:00+00,38.895572,-76.958072,Parts per million,18,Washington
AQ000577,District Of Columbia,District of Columbia,Ozone,2022/10/29 04:00:00+00,38.895572,-76.958072,Parts per million,27,Washington
AQ000578,District Of Columbia,District of Columbia,Ozone,2022/10/30 04:00:00+00,38.895572,-76.958072,Parts per million,29,Washington
AQ000579,District Of Columbia,District of Columbia,Ozone,2022/10/31 04:00:00+00,38.895572,-76.958072,Parts per million,19,Washington
AQ000580,District Of Columbia,District of Columbia,Ozone,2022/11/01 04:00:00+00,38.895572,-76.958072,Parts per million,25,Washington
AQ000581,District Of Columbia,District of Columbia,Ozone,2022/11/02 04:00:00+00,38.895572,-76.958072,Parts per million,29,Washington
AQ000582,District Of Columbia,District of Columbia,Ozone,2022/11/03 04:00:00+00,38.895572,-76.958072,Parts per million,30,Washington
AQ000583,District Of Columbia,District of Columbia,Ozone,2022/11/04 04:00:00+00,38.895572,-76.958072,Parts per million,21,Washington
AQ000584,District Of Columbia,District of Columbia,Ozone,2022/11/05 04:00:00+00,38.895572,-76.958072,Parts per million,27,Washington
AQ000585,District Of Columbia,District of Columbia,Ozone,2022/11/06 04:00:00+00,38.895572,-76.958072,Parts per million,24,Washington
AQ000586,District Of Columbia,District of Columbia,Ozone,2022/11/07 05:00:00+00,38.895572,-76.958072,Parts per million,35,Washington
AQ000587,District Of Columbia,District of Columbia,Ozone,2022/11/08 05:00:00+00,38.895572,-76.958072,Parts per million,20,Washington
AQ000588,District Of Columbia,District of Columbia,Ozone,2022/11/09 05:00:00+00,38.895572,-76.958072,Parts per million,26,Washington
AQ000589,District Of Columbia,District of Columbia,Ozone,2022/11/10 05:00:00+00,38.895572,-76.958072,Parts per million,24,Washington
AQ000590,District Of Columbia,District of Columbia,Ozone,2022/11/11 05:00:00+00,38.895572,-76.958072,Parts per million,18,Washington
AQ000591,District Of Columbia,District of Columbia,Ozone,2022/11/12 05:00:00+00,38.895572,-76.958072,Parts per million,31,Washington
AQ000592,District Of Columbia,District of Columbia,Ozone,2022/11/13 05:00:00+00,38.895572,-76.958072,Parts per million,20,Washington
AQ000593,District Of Columbia,District of Columbia,Ozone,2022/11/14 05:00:00+00,38.895572,-76.958072,Parts per million,27,Washington
AQ000594,District Of Columbia,District of Columbia,Ozone,2022/11/15 05:00:00+00,38.895572,-76.958072,Parts per million,9,Washington
AQ000595,District Of Columbia,District of Columbia,Ozone,2022/11/16 05:00:00+00,38.895572,-76.958072,Parts per million,22,Washington
AQ000596,District Of Columbia,District of Columbia,Ozone,2022/11/17 05:00:00+00,38.895572,-76.958072,Parts per million,22,Washington
AQ000597,District Of Columbia,District of Columbia,Ozone,2022/11/18 05:00:00+00,38.895572,-76.958072,Parts per million,26,Washington
AQ000598,District Of Columbia,District of Columbia,Ozone,2022/11/19 05:00:00+00,38.895572,-76.958072,Parts per million,26,Washington
AQ000599,District Of Columbia,District of Columbia,Ozone,2022/11/20 05:00:00+00,38.895572,-76.958072,Parts per million,28,Washington
AQ000600,District Of Columbia,District of Columbia,Ozone,2022/11/21 05:00:00+00,38.895572,-76.958072,Parts per million,25,Washington
AQ000601,District Of Columbia,District of Columbia,Ozone,2022/11/22 05:00:00+00,38.895572,-76.958072,Parts per million,21,Washington
AQ000602,District Of Columbia,District of Columbia,Ozone,2022/11/23 05:00:00+00,38.895572,-76.958072,Parts per million,26,Washington
AQ000603,District Of Columbia,District of Columbia,Ozone,2022/11/24 05:00:00+00,38.895572,-76.958072,Parts per million,22,Washington
AQ000604,District Of Columbia,District of Columbia,Ozone,2022/11/25 05:00:00+00,38.895572,-76.958072,Parts per million,26,Washington
AQ000605,District Of Columbia,District of Columbia,Ozone,2022/11/26 05:00:00+00,38.895572,-76.958072,Parts per million,27,Washington
AQ000606,District Of Columbia,District of Columbia,Ozone,2022/11/27 05:00:00+00,38.895572,-76.958072,Parts per million,19,Washington
AQ000607,District Of Columbia,District of Columbia,Ozone,2022/11/28 05:00:00+00,38.895572,-76.958072,Parts per million,24,Washington
AQ000608,District Of Columbia,District of Columbia,Ozone,2022/11/29 05:00:00+00,38.895572,-76.958072,Parts per million,19,Washington
AQ000609,District Of Columbia,District of Columbia,Ozone,2022/11/30 05:00:00+00,38.895572,-76.958072,Parts per million,23,Washington
AQ000610,District Of Columbia,District of Columbia,Ozone,2022/12/01 05:00:00+00,38.895572,-76.958072,Parts per million,19,Washington
AQ000611,District Of Columbia,District of Columbia,Ozone,2022/12/02 05:00:00+00,38.895572,-76.958072,Parts per million,19,Washington
AQ000612,District Of Columbia,District of Columbia,Ozone,2022/12/03 05:00:00+00,38.895572,-76.958072,Parts per million,21,Washington
AQ000613,District Of Columbia,District of Columbia,Ozone,2022/12/04 05:00:00+00,38.895572,-76.958072,Parts per million,21,Washington
AQ000614,District Of Columbia,District of Columbia,Ozone,2022/12/05 05:00:00+00,38.895572,-76.958072,Parts per million,19,Washington
AQ000615,District Of Columbia,District of Columbia,Ozone,2022/12/06 05:00:00+00,38.895572,-76.958072,Parts per million,10,Washington
AQ000616,District Of Columbia,District of Columbia,Ozone,2022/12/07 05:00:00+00,38.895572,-76.958072,Parts per million,6,Washington
AQ000617,District Of Columbia,District of Columbia,Ozone,2022/12/08 05:00:00+00,38.895572,-76.958072,Parts per million,19,Washington
AQ000618,District Of Columbia,District of Columbia,Ozone,2022/12/09 05:00:00+00,38.895572,-76.958072,Parts per million,19,Washington
AQ000619,District Of Columbia,District of Columbia,Ozone,2022/12/10 05:00:00+00,38.895572,-76.958072,Parts per million,17,Washington
AQ000620,District Of Columbia,District of Columbia,Ozone,2022/12/11 05:00:00+00,38.895572,-76.958072,Parts per million,13,Washington
AQ000621,District Of Columbia,District of Columbia,Ozone,2022/12/12 05:00:00+00,38.895572,-76.958072,Parts per million,19,Washington
AQ000622,District Of Columbia,District of Columbia,Ozone,2022/12/13 05:00:00+00,38.895572,-76.958072,Parts per million,22,Washington
AQ000623,District Of Columbia,District of Columbia,Ozone,2022/12/14 05:00:00+00,38.895572,-76.958072,Parts per million,17,Washington
AQ000624,District Of Columbia,District of Columbia,Ozone,2022/12/15 05:00:00+00,38.895572,-76.958072,Parts per million,16,Washington
AQ000625,District Of Columbia,District of Columbia,Ozone,2022/12/16 05:00:00+00,38.895572,-76.958072,Parts per million,18,Washington
AQ000626,District Of Columbia,District of Columbia,Ozone,2022/12/17 05:00:00+00,38.895572,-76.958072,Parts per million,24,Washington
AQ000627,District Of Columbia,District of Columbia,Ozone,2022/12/18 05:00:00+00,38.895572,-76.958072,Parts per million,20,Washington
AQ000628,District Of Columbia,District of Columbia,Ozone,2022/12/19 05:00:00+00,38.895572,-76.958072,Parts per million,18,Washington
AQ000629,District Of Columbia,District of Columbia,Ozone,2022/12/20 05:00:00+00,38.895572,-76.958072,Parts per million,16,Washington
AQ000630,District Of Columbia,District of Columbia,Ozone,2022/12/21 05:00:00+00,38.895572,-76.958072,Parts per million,12,Washington
AQ000631,District Of Columbia,District of Columbia,Ozone,2022/12/22 05:00:00+00,38.895572,-76.958072,Parts per million,6,Washington
